鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
五股區,租賃房屋+車位,新北市五股區芳洲二路４７號十四樓,0.0,,,,1140122,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121215,125.0,3,1,2,有,有,無,22500,217,坡道平面,35.08,3000,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為 21668元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 19500元。管理費2500元，由承租人負擔。,RPTPMLPJKHKGFBF38CC,整棟(戶)出租,有,1140401~1150331,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區芳洲一路７３號七樓,0.0,,,,1140122,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1031009,148.01,3,2,2,有,有,無,24500,168,坡道平面,20.08,3000,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為 23890元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 21500元。管理費2500元，由承租人負擔。,RPWPMLPJKHKGFBF68CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區御史路８０之２號六樓,0.0,,,,1140125,土地0建物1車位1,六層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1061020,133.63,3,2,2,有,有,無,22100,169,坡道平面,20.44,3000,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為 21223元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 19100元。,RPXPMLPJKHKGFBF78CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區御史路８０之５號三樓,0.0,,,,1140122,土地0建物1車位1,三層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1061020,115.53,3,2,2,有,有,無,19000,168,坡道平面,20.44,3000,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為17779 元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 16000元。管理費3000元，由承租人負擔。,RPOQMLPJKHKGFBF97CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
林口區,租賃房屋+車位,新北市林口區文化三路一段６１７巷６５號８樓,2993.3,住,,,1140130,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060705,163.05,3,1,2,有,有,無,33000,202,坡道平面,26.19,0,,RPRQMLPJKHKGFBF28CC,整棟(戶)出租,有,1140301~1170228,有,冷氣,
新店區,租賃房屋,新北市新店區安忠路６７號２樓,0.0,,,,1140123,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771123,151.79,3,2,2,有,無,有,19000,125,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為19000元。,RPPNMLPJKHKGFCF87CC,整棟(戶)出租,無,1140131~1150130,無,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅包租轉租
汐止區,租賃房屋,新北市汐止區林森街７３巷３７號２樓,0.0,,,,1140122,土地0建物1車位0,二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820729,139.42,2,2,1,有,有,有,24000,172,,0.0,0,1.管理費：3500元，租金不含管理費2.此為新北市社會住宅包租代管計畫之物件，評定市價租金為26700元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額24000元。續租案件；,RPQNMLPJKHKGFDF08CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
淡水區,租賃房屋,新北市淡水區中正東路８１巷１０號４樓,21.66,住,,,1140124,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031119,112.15,2,2,1,有,有,有,27000,241,,0.0,0,,RPPNMLPJKHKGFEF08CC,整棟(戶)出租,有,1140228~1150227,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
淡水區,租賃房屋,新北市淡水區淡金路３８巷８４號八樓,0.0,,,,1140123,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980821,84.64,2,2,1,有,有,有,16500,195,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20700元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為16500元。,RPRNMLPJKHKGFEF28CC,整棟(戶)出租,有,1140311~1141230,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區沙崙路二段７１７號十八樓,0.0,,,,1140122,土地0建物1車位0,十八層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120727,97.28,3,1,2,有,有,有,23000,236,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為28800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為23000元。,RPTNMLPJKHKGFEF48CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區中山北路一段１８４巷５號４樓,0.0,,,,1140123,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690201,99.43,3,2,1,有,無,有,15000,151,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為18800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為15000元。,RPUNMLPJKHKGFEF58CC,整棟(戶)出租,無,1140227~1160226,無,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅包租轉租
三芝區,租賃房屋,新北市三芝區樂全街１３８號五樓,0.0,,,,1140124,土地0建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850529,41.14,1,0,1,有,有,有,5500,134,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為6200元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為5500元。,RPVNMLPJKHKGFEF68CC,獨立套房,有,1140202~1150201,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
淡水區,租賃房屋,新北市淡水區沙崙路１１號二十三樓,0.0,,,,1140123,土地0建物1車位0,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850217,120.86,3,1,2,有,有,有,19000,157,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為23800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為19000元。,RPWNMLPJKHKGFEF78CC,整棟(戶)出租,有,1140225~1160224,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區沙崙路二段８２１號６樓,0.0,,,,1140122,土地0建物1車位0,六層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120727,126.63,3,2,2,有,有,有,16000,126,,0.0,0,1.管理費：3500元，租金不含管理費2.此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額16000元。,RPXNMLPJKHKGFEF88CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區新市三路一段２８２號１５樓,0.0,,,,1140122,土地0建物1車位0,十五層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120727,69.5,2,1,1,有,有,有,15000,216,,0.0,0,1.管理費：2000元，租金不含管理費2.此為新北市社會住宅包租代管計畫之物件，評定市價租金為18800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額15000元。,RPOOMLPJKHKGFEF08CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區新市二路三段１１６號１３樓,0.0,,,,1140122,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130430,122.87,3,2,2,有,有,有,19500,159,,0.0,0,1.管理費：3700元，租金不含管理費2.此為新北市社會住宅包租代管計畫之物件，評定市價租金為24400元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額19500元。,RPPOMLPJKHKGFEF18CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
三重區,租賃房屋,新北市三重區興德路７６號三樓之二,0.0,,,,1140124,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111201,158.72,3,2,2,有,有,有,40000,252,,0.0,0,,RPPNMLPJKHKGFGF28CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、瓦斯或天然氣,一般轉租
蘆洲區,租賃房屋,新北市蘆洲區復興路６７號五樓,0.0,,,,1140123,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700214,23.8,5,0,5,有,無,有,11000,462,,0.0,0,,RPQNMLPJKHKGFGF38CC,分租套房,無,1140123~1150122,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,一般代管
三重區,租賃房屋,新北市三重區重新路一段１１０號十六樓,0.0,,,,1140122,土地0建物1車位0,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,63.55,1,0,1,有,有,有,26500,417,,0.0,0,,RPTNMLPJKHKGFGF68CC,獨立套房,有,1140122~1160121,有,冷氣、熱水器、電視機、冰箱,一般轉租
蘆洲區,租賃房屋+車位,新北市蘆洲區三民路３６２號２２樓之２,0.0,,,,1140122,土地0建物1車位1,二十二層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040409,254.15,4,2,2,有,有,無,48000,189,坡道平面,26.99,0,,RPVNMLPJKHKGFGF88CC,整棟(戶)出租,有,1140122~1160121,有,冷氣、熱水器,一般轉租
三重區,租賃房屋,新北市三重區興德路７６號三樓之二,0.0,,,,1140124,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111201,158.72,3,2,2,有,有,有,40000,252,,0.0,0,,RPUOMLPJKHKGFGF88CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、瓦斯或天然氣,一般轉租
三重區,租賃房屋,新北市三重區重新路一段１１０號十六樓,0.0,,,,1140122,土地0建物1車位0,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,63.55,1,0,1,有,有,有,26500,417,,0.0,0,,RPWOMLPJKHKGFGF09CC,獨立套房,有,1140122~1160121,有,冷氣、熱水器、電視機、冰箱,一般轉租
蘆洲區,租賃房屋+車位,新北市蘆洲區三民路３６２號２２樓之２,0.0,,,,1140122,土地0建物1車位1,二十二層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040409,254.15,4,2,2,有,有,無,48000,189,坡道平面,26.99,0,,RPPPMLPJKHKGFGF48CC,整棟(戶)出租,有,1140122~1160121,有,冷氣、熱水器,一般轉租
三重區,租賃房屋+車位,新北市三重區成功路３２號十六樓之二,0.0,,,,1140121,土地0建物1車位1,十六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890630,144.66,3,2,2,有,有,無,35000,242,坡道平面,0.0,4000,此為新北市社會住宅包租代管計畫之物件，評定市價租金為34500元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額31000元。,RPSPMLPJKHKGFGF78CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
蘆洲區,租賃房屋,新北市蘆洲區永平街３２巷２１弄３號五樓,0.0,,,,1140122,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791108,113.25999999999999,3,2,2,有,無,有,25800,228,,0.0,0,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為28668 元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 25800元。另有電梯維修費：400元,RPTPMLPJKHKGFGF88CC,整棟(戶)出租,無,1140315~1150314,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋,新北市三重區五華街２２６號９樓,0.0,,,,1140123,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960320,122.57,3,2,2,有,有,無,31500,257,,0.0,0,管理費：3500元，租金不含管理費此為新北市社會住宅包租代管計畫之物件，評定市價租金為35000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額31500元。續租案件；,RPWPMLPJKHKGFGF56CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中和區,租賃房屋,新北市中和區景德街２１號１３樓之６,0.0,,,,1140122,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120,46.379999999999995,1,0,1,有,有,有,13100,282,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為為16400元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為13100元。,RPUNMLPJKHKGFHF88CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中和區,租賃房屋,新北市中和區橋和路１６０巷２７號十二樓,0.0,,,,1140122,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871230,40.47,1,1,1,有,有,有,15000,371,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為18800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為15000元。,RPWNMLPJKHKGFHF09CC,獨立套房,有,1140128~1150127,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中和區,租賃房屋,新北市中和區景德街５號１０樓之１８,0.0,,,,1140123,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120,46.28,1,0,1,有,有,有,13800,298,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為為17300元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為13800元。,RPPOMLPJKHKGFHF48CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
三峽區,租賃房屋,新北市三峽區大同路４３號五樓,0.0,,,,1140124,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070928,119.66999999999999,2,2,2,有,有,無,15000,125,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為18800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為15000元。,RPPNMLPJKHKGFIF48CC,整棟(戶)出租,有,1140305~1150304,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區雙十路二段６９巷５號一樓,0.0,,,,1140123,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,70.95,1,1,1,有,無,無,18000,254,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000，因選擇代管方案須打九折，且簽約租金無條件捨至百分位，實際租賃金額為18000。,RPPNMLQJKHKGFAF77CC,獨立套房,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
板橋區,租賃房屋,新北市板橋區國慶路１４９巷２９弄１號五樓,0.0,,,,1140123,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720325,77.73,3,2,1,有,無,有,18500,238,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20600元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為18500元。,RPQNMLQJKHKGFAF87CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器,社會住宅代管
新莊區,租賃房屋,新北市新莊區化成路２１１巷３０號,378.29,工,,,1140121,土地2建物2車位0,見其他登記事項,3,工廠,工業用,鋼筋混凝土造,0690811,810.9,0,0,0,無,無,無,215000,,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金新北市新莊區化成路211巷30號及32號；含增建或未登記建物；,RPQNMLQJKHKGFBF97CC,,無,1140201~1240131,無,,
新莊區,租賃房屋,新北市新莊區瓊林路３６號８樓之２,0.0,,,,1140122,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971203,102.85,3,1,2,有,有,無,27500,267,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為30600元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，故實際租賃契約金額27500 元。續租案件；,RPQOMLQJKHKGFBF08CC,整棟(戶)出租,有,1140130~1150129,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
林口區,租賃房屋,新北市林口區仁愛路二段３３５號,25.01,住,,,1140123,土地1建物1車位0,見其他登記事項,15,住宅大樓(11層含以上有電梯),一般零售業、事務所及工商服務業,鋼筋混凝土造,1120901,141.70999999999998,0,0,0,無,有,無,105000,741,,0.0,0,,RPROMLQJKHKGFBF18CC,,有,1140401~1190331,有,,
泰山區,租賃房屋,新北市泰山區明志路三段２０４巷１０弄１５號六樓之六,0.0,,,,1140122,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101015,17.42,1,0,1,有,有,有,9000,517,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為10000元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為9000元。管理費租賃期間無償,RPUOMLQJKHKGFBF48CC,獨立套房,無,1140206~1150205,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
汐止區,租賃房屋,新北市汐止區水源路一段１１７號２樓,0.0,,,,1140121,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750310,82.1,3,2,1,有,無,無,18000,219,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額18000元。續租案件；,RPSNMLQJKHKGFDF38CC,整棟(戶)出租,無,1140215~1150214,無,熱水器,社會住宅代管
淡水區,租賃房屋,新北市淡水區淡金路２段５０７號,0.0,,,,1140122,土地0建物1車位0,一層,15,店面(店鋪),住家用,鋼筋混凝土造,1010531,75.44,0,0,0,無,有,無,19000,252,,0.0,0,租金總額含管理費；,RPTNMLQJKHKGFEF58CC,,有,1140205~1160204,有,,
淡水區,租賃房屋+車位,新北市淡水區淡金路二段４０１號,31.22,住,,,1140125,土地1建物1車位1,一層,14,店面(店鋪),住家用,鋼筋混凝土造,1030807,193.55,0,0,0,無,有,無,30000,155,坡道平面,30.36,0,有1廳2衛,RPSOMLQJKHKGFEF58CC,,有,1140315~1200314,有,冷氣,
淡水區,租賃房屋+車位,新北市淡水區新市三路２段１８５號２７樓,0.0,,,,1140123,土地0建物1車位1,二十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,107.46000000000001,2,1,1,有,有,有,20000,186,坡道機械,15.23,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22300元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，故實際租賃契約金額20000元。,RPWOMLQJKHKGFEF98CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋,新北市三重區重新路一段１１２號五樓,0.0,,,,1140122,土地0建物1車位0,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,86.9,2,1,1,有,有,有,33888,390,,0.0,0,,RPSNMLQJKHKGFGF68CC,整棟(戶)出租,有,1140122~1150121,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
三重區,租賃房屋,新北市三重區重新路一段１１２號五樓,0.0,,,,1140122,土地0建物1車位0,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,86.9,2,1,1,有,有,有,33888,390,,0.0,0,,RPTNMLQJKHKGFGF78CC,整棟(戶)出租,有,1140122~1150121,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
三重區,租賃房屋,新北市三重區興德路７２號三樓之一,0.0,,,,1140124,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111201,137.62,3,2,2,有,有,有,38000,276,,0.0,0,多人共同承租3；,RPUNMLQJKHKGFGF88CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般轉租
三重區,租賃房屋,新北市三重區興德路７２號三樓之一,0.0,,,,1140124,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111201,137.62,3,2,2,有,有,有,38000,276,,0.0,0,多人共同承租3；,RPVNMLQJKHKGFGF98CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般轉租
三重區,租賃房屋,新北市三重區文化北路１４０巷２２號２樓,0.0,,,,1140123,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850727,32.32,1,0,1,有,無,有,9000,278,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為10000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，故實際租賃契約金額9000 元。續租案件；,RPXNMLQJKHKGFGF56CC,獨立套房,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中和區,租賃房屋,新北市中和區中正路６４９號二樓,0.0,,,,1140122,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0700713,84.21,3,2,1,有,無,有,23500,279,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為29400，因選擇包租方案須打八折，且簽約租金無條件捨至百分位，實際租賃金額為23500。租金總額含網路費；,RPPNMLQJKHKGFHF48CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器,社會住宅包租轉租
中和區,租賃房屋,新北市中和區秀朗路三段１７７號二十一樓之一,0.0,,,,1140125,土地0建物1車位0,二十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850108,56.739999999999995,1,0,1,有,有,有,15000,264,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為16668元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額15000元。管理費1200， 水、電、瓦斯由承租人負擔續租案件；,RPSNMLQJKHKGFHF78CC,獨立套房,有,1140201~1150103,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
永和區,租賃房屋,新北市永和區林森路１２２之１號三樓之六,0.0,,,,1140121,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820524,45.66,1,1,1,有,有,有,19000,416,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23800元，因選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為19000元。管理費租賃期間無償,RPTNMLQJKHKGFHF88CC,獨立套房,有,1140201~1170131,有,熱水器、冰箱,社會住宅包租轉租
中和區,租賃房屋,新北市中和區德光路４２之１號十一樓之二,0.0,,,,1140121,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880412,137.68,3,2,2,有,有,無,24000,174,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為26700元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為24000元。管理費每個月1554元不包含在租金內未租賃車位，建物登記含有車位面積；,RPUNMLQJKHKGFHF98CC,整棟(戶)出租,有,1140206~1150205,有,冷氣、熱水器,社會住宅代管
中和區,租賃房屋,新北市中和區連城路３４７巷６弄１４號,0.0,,,,1140122,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0651108,71.96,3,1,2,有,無,無,20000,278,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22300元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為20000元。,RPVNMLQJKHKGFHF09CC,整棟(戶)出租,無,1140207~1150206,無,冷氣、熱水器,社會住宅代管
中和區,租賃房屋,新北市中和區國光街１０９巷１２弄８號４樓,0.0,,,,1140122,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690129,84.08,3,1,1,有,無,有,14000,167,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為15600元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，故實際租賃契約金額14000 元。續租案件；,RPROMLQJKHKGFHF78CC,整棟(戶)出租,無,1140122~1150121,無,冷氣、熱水器,社會住宅代管
中和區,租賃房屋,新北市中和區景安路１２０-３號六樓,0.0,,,,1140123,土地0建物1車位0,六層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1070810,142.01999999999998,3,2,2,有,有,無,42800,301,,0.0,0,,RPQPMLQJKHKGFHF78CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、瓦斯或天然氣,一般轉租
鶯歌區,租賃房屋,新北市鶯歌區鳳吉五街３８號５樓,0.0,,,,1140129,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701113,16.98,4,4,4,有,無,有,6600,389,,0.0,0,,RPVNMLQJKHKGFIF56CC,分租套房,無,1140202~1150201,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
板橋區,租賃房屋,新北市板橋區民生路二段１０之２號６樓,0.0,,,,1140121,土地0建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860815,37.44,1,0,1,有,有,有,15000,401,,0.0,0,管理費每月567元，租金不含管理費此為新北市社會住宅包租代管計畫之物件，評定市價租金為16700元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額15000元,RPTNMLRJKHKGFAF28CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
