鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
南港區,租賃房屋+車位,臺北市南港區東新街１２６號六樓,0.0,,,,1140121,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990331,174.14,3,2,2,有,有,無,48500,279,坡道平面,42.83,0,租金已扣除管理費4500元,RPPNMLMKKHKGFDA27CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、瓦斯或天然氣,
信義區,租賃房屋+車位,臺北市信義區松勤街９６號５樓,0.0,,,,1140127,土地0建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881019,185.7,3,2,2,有,有,無,120000,646,坡道平面,0.0,0,,RPTNMLMKKHKGFDA67CC,分層出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,
中正區,租賃房屋,臺北市中正區晉江街１７３號五樓之２,0.0,,,,1140121,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970418,39.620000000000005,1,0,1,有,有,有,25500,644,,0.0,0,此為台北市社會住宅包租代管計畫之物件,RPQNMLNKKHKGFAA17CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區南昌路一段１２４號５樓之７,0.0,,,,1140122,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970307,37.22,1,0,1,有,有,無,22000,591,,0.0,0,租金總額含管理費；,RPSNMLNKKHKGFAA37CC,獨立套房,有,1140203~1160202,有,,
中正區,租賃房屋,臺北市中正區莒光路７３號,0.0,,,,1140131,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0590807,66.9,0,0,0,無,無,無,39822,595,,0.0,0,租金總額含稅；租賃期間有約定不同租金自民國117年2月15日起調整為肆萬壹仟捌佰壹拾參元整。；,RPWNMLNKKHKGFAA77CC,,無,1140215~1190214,無,冷氣、瓦斯或天然氣,
大同區,租賃房屋+車位,臺北市大同區南京西路６２號１４樓,0.0,,,,1140123,土地0建物1車位1,十四層,17,辦公商業大樓,一般事務所,鋼筋混凝土造,1060117,176.96,0,0,0,無,有,無,125000,706,坡道平面,0.0,0,租金總額含稅；,RPQNMLNKKHKGFBA27CC,,有,1140401~1170331,有,冷氣,
萬華區,租賃房屋,臺北市萬華區昆明街２０１巷１７號５樓,0.0,,,,1140122,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030618,89.69,2,2,1,有,有,無,42000,468,,0.0,0,租金總額含管理費；,RPUNMLNKKHKGFBA67CC,整棟(戶)出租,無,1140204~1150203,有,,
萬華區,租賃房屋,臺北市萬華區康定路２４號４樓之４,0.0,,,,1140122,土地0建物1車位0,四層,11,辦公商業大樓,商業用,鋼筋混凝土造,0680507,260.96000000000004,5,1,5,有,有,無,80000,307,,0.0,0,租金總額含稅；其他健保；,RPVNMLNKKHKGFBA77CC,,有,1140122~1150121,有,,
萬華區,租賃房屋,臺北市萬華區漢口街二段６２號二樓,0.0,,,,1140123,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0780510,67.96000000000001,1,1,1,有,無,有,21500,316,,0.0,0,此為台北市社會住宅包租代管計畫之物件續租案件；,RPWNMLNKKHKGFBA87CC,整棟(戶)出租,無,1140215~1150214,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區中山北路３段５５巷２８號２樓,0.0,,,,1140123,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690930,26.79,7,1,6,有,無,有,16000,597,,0.0,0,202房,RPRNMLNKKHKGFCA47CC,分租套房,無,1140123~1150122,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區松江路２７３號十樓之５,0.0,,,,1140123,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0990105,40.79,1,1,1,有,有,有,25000,613,,0.0,0,,RPSNMLNKKHKGFCA57CC,整棟(戶)出租,有,1140124~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中山區,租賃房屋,臺北市中山區民權東路一段４２號六樓之２,0.0,,,,1140122,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961002,36.73,1,0,1,有,有,有,26000,708,,0.0,0,此為台北市社會住宅包租代管計畫之物件,RPQOMLNKKHKGFCA47CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區東湖路１６巷６號五樓,0.0,,,,1140123,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,91.08,3,2,1,有,無,有,24000,264,,0.0,0,此為台北市社會住宅包租代管計畫之物件續租案件；,RPROMLNKKHKGFCA57CC,整棟(戶)出租,無,1140205~1150204,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
內湖區,租賃房屋,臺北市內湖區文德路６６巷５３弄７號六樓,0.0,,,,1140122,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821118,97.30000000000001,2,2,1,有,有,有,25000,257,,0.0,0,此為台北市社會住宅包租代管計畫之物件續租案件；,RPSOMLNKKHKGFCA67CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區新生北路一段５９號六樓,0.0,,,,1140121,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680515,126.19,4,1,2,有,有,無,40000,317,,0.0,0,,RPQPMLNKKHKGFCA57CC,,有,1140210~1190209,有,,
信義區,租賃房屋,臺北市信義區信義路五段１０１號２６樓,0.0,,,,1140123,土地0建物1車位0,二十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961228,181.38,3,2,2,有,有,有,160028,882,,0.0,0,租金已扣除管理費9972元其他說明；,RPXNMLNKKHKGFDA18CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
士林區,租賃房屋,臺北市士林區台北市士林區延平北路５段５６號,0.0,,,,1140123,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0620123,17.75,14,0,14,有,無,有,12000,676,,0.0,0,303房,RPQNMLNKKHKGFEA57CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
大安區,租賃房屋,臺北市大安區師大路１０５巷１０之１號二樓,0.0,,,,1140121,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730127,90.74,2,1,1,有,無,有,21000,231,,0.0,0,此為台北市社會住宅包租代管計畫之物件,RPUNMLNKKHKGFFA08CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
大安區,租賃房屋,臺北市大安區師大路１０５巷１０之１號三樓,0.0,,,,1140121,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730127,90.74,3,1,1,有,無,有,20500,226,,0.0,0,此為台北市社會住宅包租代管計畫之物件續租案件；,RPVNMLNKKHKGFFA18CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
大安區,租賃房屋,臺北市大安區基隆路二段１９０號９樓之６,0.0,,,,1140121,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701231,63.209999999999994,1,1,1,有,有,無,32000,506,,0.0,0,租金總額含管理費；網路費；,RPWNMLNKKHKGFFA28CC,獨立套房,有,1140301~1150228,有,,
大同區,租賃房屋,臺北市大同區歸綏街２０６巷８號,0.0,,,,1140122,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0601215,146.15,8,1,5,有,無,無,45000,308,,0.0,0,民國1140601至1190531租金為45000元整民國1190601至1240531租金為58000元整,RPPNMLOKKHKGFBA27CC,整棟(戶)出租,無,1140301~1240531,無,,一般包租
中正區,租賃房屋,臺北市中正區博愛路２５號５樓之８,0.0,,,,1140122,土地0建物1車位0,五層,10,辦公商業大樓,商業用,鋼筋混凝土造,0661230,45.18,0,0,0,無,有,無,13000,288,,0.0,0,,RPWPMLOKKHKGFBA18CC,整棟(戶)出租,有,1140211~1150210,有,冷氣、熱水器,
中正區,租賃房屋,臺北市中正區新生南路一段６０巷８號２樓之１,0.0,,,,1140122,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980505,53.41,1,1,1,有,有,有,28000,524,,0.0,0,,RPQQMLOKKHKGFBA67CC,整棟(戶)出租,無,1140201~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中山區,租賃房屋+車位,臺北市中山區南京東路二段２３號１７樓之２,0.0,,,,1140123,土地0建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1061208,224.49,3,2,2,有,有,無,147000,655,坡道平面,40.97,0,租金總額含管理費；其他稅；,RPSNMLOKKHKGFCA67CC,整棟(戶)出租,有,1140201~1150131,有,,
信義區,租賃房屋,臺北市信義區忠孝東路五段７４３巷２１弄１７號２樓,0.0,,,,1140125,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621115,71.48,2,2,2,有,無,有,35100,491,,0.0,0,,RPQNMLOKKHKGFDA57CC,整棟(戶)出租,無,1140219~1150218,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
信義區,租賃房屋,臺北市信義區松山路２９６號,0.0,,,,1140124,土地0建物2車位0,見其他登記事項,7,店面(店鋪),住商用,鋼筋混凝土造,0691021,179.25,1,1,1,有,無,無,92285,515,,0.0,0,1、此租金已扣除稅NT10500、健保NT22152、免租金裝修期：114/01/24起至114/03/31午夜零時止含有多個門牌且未個別計算租金台北市信義區松山路298號；租賃期間有約定不同租金第4年起月租金調漲5%117/04/01~119/03/31，出租人每月實收NT96899扣除稅NT11025、健保NT2326；其他說明；,RPSNMLOKKHKGFDA77CC,,無,1140401~1190331,無,,
信義區,租賃房屋,臺北市信義區光復南路４３９號１１樓,0.0,,,,1140123,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970205,83.21000000000001,2,1,1,有,有,無,47000,565,,0.0,0,,RPTNMLOKKHKGFDA87CC,整棟(戶)出租,有,1140215~1150214,有,,
士林區,租賃房屋,臺北市士林區士東路６號六樓,0.0,,,,1140121,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741017,115.54,3,2,2,有,有,有,41000,355,,0.0,0,租金已扣除管理費1000元,RPSOMLOKKHKGFEA97CC,整棟(戶)出租,無,1140210~1160209,有,冷氣、熱水器、瓦斯或天然氣,
士林區,租賃房屋,臺北市士林區忠誠路２段４８之１號５樓,0.0,,,,1140131,土地0建物1車位0,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761116,206.78,4,2,3,有,有,有,49830,241,,0.0,0,,RPTOMLOKKHKGFEA08CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、冰箱、瓦斯或天然氣,
大安區,租賃房屋,臺北市大安區敦化南路一段１９０巷１９號３樓,0.0,,,,1140122,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0540429,101.62,2,1,1,有,無,無,52000,512,,0.0,0,免租金裝潢期：114/04/01起至114/04/14午夜零時止租金總額含稅；,RPUNMLOKKHKGFFA18CC,,無,1140415~1160414,無,,
大安區,租賃房屋,臺北市大安區忠孝東路三段２３６號１２樓,0.0,,,,1140124,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,123.24000000000001,3,2,2,有,有,無,50000,406,,0.0,0,,RPSOMLOKKHKGFFA08CC,整棟(戶)出租,有,1140201~1160131,有,,
信義區,租賃房屋,臺北市信義區松山路４６５巷２５弄１８號４樓１０２室,0.0,,,,1140125,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610103,49.59,3,2,2,有,無,有,34000,686,,0.0,0,物件格局為3/2/2，本次租賃格局2/1/1，但選項沒有分租2房可以選其他另附200元，含水.瓦斯.第四台.網路；其他說明；,RPSNMLPKKHKGFDA87CC,分租套房,無,1140305~1150304,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,12.0,80,7,10,有,有,無,7500,625,,0.0,0,其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPQNMLRKKHKGFAA57CC,分租雅房,無,1140203~1140403,有,冷氣,一般轉租
中正區,租賃房屋,臺北市中正區羅斯福路四段６８號十一樓之２６,0.0,,,,1140124,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0941229,33.31,1,1,2,有,有,有,25200,757,,0.0,0,租金已扣除管理費800元含增建或未登記建物；,RPSNMLRKKHKGFAA77CC,整棟(戶)出租,有,1140131~1150130,有,冷氣、熱水器、洗衣機、冰箱,
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,11000,846,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPVNMLRKKHKGFAA08CC,分租雅房,無,1140215~1140415,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,11000,846,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPWNMLRKKHKGFAA18CC,分租雅房,無,1140211~1140615,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,10000,769,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPROMLRKKHKGFAA77CC,分租雅房,無,1140217~1140615,有,冷氣,一般轉租
中正區,租賃房屋,臺北市中正區西藏路１７號,0.0,,,,1140122,土地0建物2車位0,見其他登記事項,7,店面(店鋪),商業用,鋼筋混凝土造,0771229,210.48000000000002,1,2,1,有,無,無,70000,333,,0.0,0,含有多個門牌且未個別計算租金臺北市中正區西藏路１７號 臺北市中正區西藏路１７號地下；,RPSOMLRKKHKGFAA87CC,,無,1140401~1150331,有,,
萬華區,租賃房屋,臺北市萬華區萬大路１３７巷３７號五樓,0.0,,,,1140121,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640508,36.77,2,1,1,有,無,有,19000,517,,0.0,0,此為台北市社會住宅包租代管計畫之物件多人共同承租2；,RPUNMLRKKHKGFBA08CC,整棟(戶)出租,無,1140201~1150131,無,冷氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區忠孝東路二段７６號三樓,0.0,,,,1140124,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0581030,83.32,0,1,1,有,無,無,35000,420,,0.0,0,,RPQOMLRKKHKGFBA77CC,,無,1140210~1150209,無,冷氣、熱水器,
中山區,租賃房屋,臺北市中山區中原街２２號六樓之１３,0.0,,,,1140122,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660625,34.26,1,0,1,有,有,有,25000,730,,0.0,0,此為台北市社會住宅包租代管計畫之物件,RPRNMLRKKHKGFCA87CC,獨立套房,有,1140202~1150201,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
中山區,租賃房屋,臺北市中山區錦州街３０巷１１號七樓之６,0.0,,,,1140122,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680613,18.11,1,0,1,有,有,有,7500,414,,0.0,0,此為台北市社會住宅包租代管計畫之物件,RPXNMLRKKHKGFCA48CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、冰箱,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區新明路３７７號４樓,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660408,86.68,3,2,1,有,無,無,14500,167,,0.0,0,此為台北市社會住宅包租代管計畫之物件,RPPOMLRKKHKGFCA77CC,整棟(戶)出租,無,1140201~1150131,無,熱水器,社會住宅代管
內湖區,租賃房屋+車位,臺北市內湖區民權東路六段１８０巷５０號三樓,0.0,,,,1140123,土地0建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890506,181.17,4,2,2,有,有,無,35000,193,升降機械,18.21,0,此為台北市社會住宅包租代管計畫之物件,RPROMLRKKHKGFCA97CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器,社會住宅代管
信義區,租賃房屋+車位,臺北市信義區忠孝東路四段５１２號４樓之４,0.0,,,,1140122,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690125,186.25,3,2,2,有,有,無,84000,451,坡道平面,63.1,0,租金總額含稅；,RPWNMLRKKHKGFDA48CC,,有,1140123~1190228,有,,
松山區,租賃房屋,臺北市松山區南京東路四段５２巷３號四樓之１,0.0,,,,1140121,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),多戶住宅,鋼筋混凝土造,1121215,60.17,2,1,1,有,有,無,42000,698,,0.0,0,租金總額含稅；,RPOOMLRKKHKGFDA77CC,整棟(戶)出租,無,1140201~1150131,有,,
士林區,租賃房屋,臺北市士林區忠誠路二段１７８巷１３號七樓之１,0.0,,,,1140123,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830125,149.47,2,2,2,有,有,有,80000,535,,0.0,0,租金總額含管理費；,RPPNMLRKKHKGFEA87CC,整棟(戶)出租,有,1140123~1160122,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
士林區,租賃房屋,臺北市士林區德行東路１１６號,0.0,,,,1140123,土地0建物1車位0,一層,14,店面(店鋪),一般零售業甲，乙組,鋼骨鋼筋混凝土造,1011123,83.01,0,1,1,有,有,無,50000,602,,0.0,0,租金總額含管理費；,RPQNMLRKKHKGFEA97CC,,有,1140301~1190228,有,,
北投區,租賃房屋,臺北市北投區稻香路２９之６號四樓,0.0,,,,1140122,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690520,53.88,2,2,1,有,無,有,21000,390,,0.0,0,此為台北市社會住宅包租代管計畫之物件多人共同承租2；,RPVNMLRKKHKGFEA48CC,整棟(戶)出租,無,1140215~1150214,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
大安區,租賃房屋,臺北市大安區泰順街５４巷２５號三樓,0.0,,,,1140130,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621024,9.6,4,0,1,有,無,有,11000,1146,,0.0,0,本案為分租雅房，本間為304室，租金包含水費、瓦斯費，包租業者另免費附贈網路及第四台。租金總額含水費；瓦斯費；,RPTNMLRKKHKGFFA38CC,分租雅房,無,1140128~1140427,無,冷氣、電視機、有線電視、網路,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,10000,769,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPRNMLSKKHKGFAA77CC,分租雅房,無,1140205~1140615,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,11000,846,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPSNMLSKKHKGFAA87CC,分租雅房,無,1140207~1140615,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,11500,885,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPTNMLSKKHKGFAA97CC,分租雅房,無,1140207~1140310,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,11500,885,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPUNMLSKKHKGFAA08CC,分租雅房,無,1140207~1140310,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,11000,846,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPVNMLSKKHKGFAA18CC,分租雅房,無,1140207~1140506,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,11000,846,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPWNMLSKKHKGFAA28CC,分租雅房,無,1140208~1140615,有,冷氣,一般轉租
文山區,租賃房屋,臺北市文山區景豐街８１號,0.0,,,,1140121,土地0建物0車位0,全,5,透天厝,寄宿舍、交誼空間、大廳、梯廳、住宿單元、樓梯、自來水ＲＣ水箱,鋼筋混凝土造,1091228,13.0,80,7,10,有,有,無,10000,769,,0.0,0,租金總額含水費；網路費；其他租賃面積不包含共用公共空間（衛浴、廚房、大廳以及客廳），且扣除公共空間使用費三千元。；,RPOOMLSKKHKGFAA57CC,分租雅房,無,1140209~1140308,有,冷氣、冰箱、網路,一般轉租
中正區,租賃房屋,臺北市中正區羅斯福路四段６８號１０樓之２９,0.0,,,,1140126,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0941229,50.58,3,1,1,有,有,無,40000,791,,0.0,0,租金總額含管理費；,RPQOMLSKKHKGFAA77CC,整棟(戶)出租,有,1140205~1150204,有,,
大同區,租賃房屋,臺北市大同區市民大道一段２０５號九樓之３,0.0,,,,1140123,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,92.41,2,1,1,有,有,有,50000,541,,0.0,0,租金總額含管理費；,RPVNMLSKKHKGFBA28CC,整棟(戶)出租,有,1140206~1150205,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區昌吉街１０１號,0.0,,,,1140122,土地0建物0車位0,全,3,透天厝,,加強磚造,,19.23,7,2,7,有,無,無,20000,1040,,0.0,0,租賃期間含免租裝潢期。含增建或未登記建物；租賃期間有約定不同租金114/03/01-116/02/28租金為新台幣貳萬元整。116/03/01-119/02/28租金為新台幣貳萬壹仟元整。；,RPUOMLSKKHKGFBA28CC,分租套房,無,1140122~1190228,無,,
中山區,租賃房屋,臺北市中山區中山北路二段５９巷７號三樓之１,0.0,,,,1140122,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041127,98.84,2,1,1,有,有,有,46400,469,,0.0,0,續租案件；,RPTNMLSKKHKGFCA18CC,整棟(戶)出租,有,1140401~1150331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區新生北路三段２１號十樓之１,0.0,,,,1140122,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950209,45.59,1,1,1,有,有,有,40000,877,,0.0,0,,RPUNMLSKKHKGFCA28CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中山區,租賃房屋,臺北市中山區建國北路二段９之２號五樓,0.0,,,,1140122,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,60.0,1,1,1,有,有,有,37000,617,,0.0,0,續租案件；,RPWNMLSKKHKGFCA48CC,整棟(戶)出租,有,1140311~1150310,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中山區,租賃房屋,臺北市中山區農安街１巷５７號１１樓之１,0.0,,,,1140123,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050829,135.8,3,2,2,有,有,無,65001,479,,0.0,0,此租金已扣除管理費NT3991,RPROMLSKKHKGFCA08CC,整棟(戶)出租,有,1140301~1140630,有,,
信義區,租賃房屋,臺北市信義區基隆路２段１７７號６樓之２,0.0,,,,1140127,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990901,126.7,2,2,1,有,有,有,120000,947,,0.0,0,,RPXNMLSKKHKGFDA68CC,整棟(戶)出租,有,1140127~1140303,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
