鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
桃園區,租賃房屋,桃園市桃園區中正路４８巷９-６號,0.0,,,,1140122,土地0建物0車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790103,26.45,32,2,32,有,有,有,8100,306,,0.0,0,租金總額含管理費；水費；網路費；其他第四台、清潔；租賃建物部分範圍，且未計入共有部分面積；,RPWPMLOJKHKGFAH68CC,分租套房,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
桃園區,租賃房屋,桃園市桃園區青溪一路１１２號二樓,0.0,,,,1140121,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130806,85.52000000000001,2,1,1,有,有,無,18000,210,,0.0,0,,RPXPMLOJKHKGFAH78CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區環北路３５２號２０樓之１６,0.0,,,,1140121,土地0建物1車位0,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,42.55,1,0,1,有,有,有,14500,341,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費500元整由承租人負擔。,RPTNMLOJKHKGFBH28CC,獨立套房,有,1140301~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
中壢區,租賃房屋,桃園市中壢區九和一街１號１５樓之１７,0.0,,,,1140121,土地0建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,36.78,1,0,1,有,有,有,13000,353,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費557元整由承租人負擔。,RPVNMLOJKHKGFBH48CC,獨立套房,有,1140302~1150301,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
中壢區,租賃房屋,桃園市中壢區中山路８８號十五樓之１,6.42,商,,,1140122,土地1建物1車位0,十五層,20,辦公商業大樓,辦公室,鋼骨造,0840422,107.56,2,2,1,有,有,無,18000,167,,0.0,0,實際出租面積為89.91平方公尺（扣除機械車位面積後）未租賃車位，建物登記含有車位面積；,RPXNMLOJKHKGFBH68CC,,有,1140122~1150121,有,,
中壢區,租賃房屋,桃園市中壢區興仁路三段６３巷８號,0.0,,,,1140122,土地0建物1車位0,見其他登記事項,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820621,242.54999999999998,2,2,2,有,有,有,13900,57,,0.0,0,管理費每個月600元整，水費、電費皆由承租人負擔,RPVOMLOJKHKGFBH58CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
觀音區,租賃房屋+車位,桃園市觀音區莊敬路２５３號十四樓,0.0,,,,1140124,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130325,132.51,2,2,2,有,有,有,15300,140,坡道平面,37.7,2000,社會住宅 管理費2200元 水電費 瓦斯費由承租人負擔,RPWOMLOJKHKGFBH68CC,整棟(戶)出租,有,1140201~1170131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區延平路２２０號三樓之３,0.0,,,,1140128,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710227,26.44,4,0,4,有,有,有,12000,454,,0.0,0,租金總額含管理費；水費；網路費；其他第四台、清潔；租賃建物部分範圍，且未計入共有部分面積；,RPXOMLOJKHKGFBH78CC,分租套房,有,1140203~1150202,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
龍潭區,租賃房屋,桃園市龍潭區民豐一街１３６巷５號,0.0,,,,1140122,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0701228,22.5,4,4,4,有,無,有,6500,289,,0.0,0,續租案件；,RPSNMLOJKHKGFCH28CC,分租套房,無,1140206~1150205,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
大園區,租賃房屋,桃園市大園區拔子林２路１７巷３０-１號６樓,0.0,,,,1140128,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,88.33,2,1,2,有,有,有,21000,238,,0.0,0,,RPQNMLOJKHKGFEH28CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
大園區,租賃房屋,桃園市大園區拔子林二路１７巷６之１號７樓,0.0,,,,1140123,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,59.66,1,0,1,有,有,有,14000,235,,0.0,0,管理費1000元由出租人負擔。,RPRNMLOJKHKGFEH38CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
蘆竹區,租賃房屋+車位,桃園市蘆竹區南順一街２９號八樓之２,0.0,,,,1140121,土地0建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900618,143.72,3,1,2,有,有,有,23500,180,坡道平面,29.82,3000,社會住宅,RPSNMLOJKHKGFEH48CC,整棟(戶)出租,有,1140122~1150121,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
大園區,租賃房屋,桃園市大園區春德路１２８號四樓之５,0.0,,,,1140122,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070626,111.59,1,1,1,有,有,有,19500,175,,0.0,0,未租賃車位，建物登記含有車位面積；,RPUNMLOJKHKGFEH68CC,獨立套房,有,1140122~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,
蘆竹區,租賃房屋,桃園市蘆竹區中正路２７號二十七樓之７,0.0,,,,1140123,土地0建物1車位0,二十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860122,32.489999999999995,1,0,1,有,有,有,7500,231,,0.0,0,,RPXNMLOJKHKGFEH98CC,獨立套房,有,1140215~1150214,有,冷氣、熱水器、冰箱,社會住宅代管
八德區,租賃房屋,桃園市八德區金和路６６號十六樓,0.0,,,,1140125,土地0建物1車位0,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040827,177.61,3,2,2,有,有,有,11000,62,,0.0,0,此為 國家住宅及都市更新中心 社會住宅包租代管計畫之物件，評定市價租金為 12223元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 11000元。另有管理費2000元，由承租人負擔。,RPPNMLOJKHKGFFH28CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區中正路１５０號１４樓,0.0,,,,1140124,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623,133.17000000000002,3,1,2,有,有,有,15000,113,,0.0,0,此為 國家住宅及都市更新中心 社會住宅包租代管計畫之物件，評定市價租金為 16668元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 15000元。另有管理費2450元，由承租人負擔。,RPQNMLOJKHKGFFH38CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區大興街３６號七樓,0.0,,,,1140124,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,155.04000000000002,2,2,2,有,有,有,15800,102,,0.0,0,管理費2200由承租人自付。未租賃車位，建物登記含有車位面積；續租案件；,RPPNMLOJKHKGFGH38CC,整棟(戶)出租,有,1140223~1150222,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區新德街１４９號七樓,0.0,,,,1140124,土地0建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840221,113.36,3,1,1,有,有,有,17000,150,,0.0,0,,RPQNMLOJKHKGFGH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區文化一路５３７號１４樓之９,0.0,,,,1140121,土地0建物1車位0,十四層,28,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100528,101.22999999999999,2,1,1,有,有,有,21200,209,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費1800元整由承租人負擔。有車位不出租。,RPPNMLOJKHKGFHH48CC,整棟(戶)出租,有,1140203~1150202,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區幸福十三街１３號３樓,0.0,,,,1140122,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,102.06,3,2,1,有,無,有,18000,176,,0.0,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPQNMLOJKHKGFHH58CC,整棟(戶)出租,無,1140220~1150219,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
龜山區,租賃房屋+車位,桃園市龜山區公園路８巷７號六樓,0.0,,,,1140125,土地0建物1車位1,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851023,114.12,2,1,1,有,有,有,20400,179,坡道平面,0.0,2500,社會住宅,RPRNMLOJKHKGFHH68CC,整棟(戶)出租,有,1140131~1150130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區自強東路２１７號四樓,0.0,,,,1140126,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880325,159.35,4,1,2,有,有,有,13400,84,,0.0,0,社會住宅,RPSNMLOJKHKGFHH78CC,整棟(戶)出租,有,1140131~1150130,有,熱水器、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區萬壽路一段３８８之１號十二樓,0.0,,,,1140123,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,112.71000000000001,3,2,2,有,有,無,18500,164,,0.0,0,此為（ 桃園市∕國家住宅及都市更新中心）社會住宅包租代管計畫之物件，評定市價租金為____20557____元，因選擇（代管）方案須打__9____折且簽約租金無條件捨去至百分位，實際租賃契約金額___18500_____元。」每個月管理費1500元由承租人負擔續租案件；,RPWNMLOJKHKGFHH56CC,整棟(戶)出租,有,1140225~1150224,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區頂興路３７巷２７弄６號三樓,0.0,,,,1140128,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690325,27.0,4,0,4,有,無,有,12000,444,,0.0,0,租金總額含水費；網路費；其他第四台；,RPOOMLOJKHKGFHH48CC,分租套房,無,1140203~1150202,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
龜山區,土地,陳厝段163地號,462.81,其他,,,1140123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,68000,147,,0.0,0,含增建或未登記建物；,RPPOMLOJKHKGFHH58CC,,,1140301~1190228,,,
中壢區,租賃房屋,桃園市中壢區百韜二街５２巷３５號三樓,5.95,住,,,1140126,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860811,35.260000000000005,1,0,1,有,有,有,8700,247,,0.0,0,,RPPNMLOJKHKGFBH97DC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,一般包租
蘆竹區,租賃房屋+車位,桃園市蘆竹區機捷路二段６５０號二樓之２,0.0,,,,1140126,土地0建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130705,106.28999999999999,2,2,1,有,有,無,23500,221,坡道平面,39.3,0,租金總額含管理費；,RPPNMLOJKHKGFEH28DC,整棟(戶)出租,有,1140301~1150228,有,,
桃園區,租賃房屋+車位,桃園市桃園區壽昌街６３號３樓,0.0,,,,1140122,土地0建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790522,128.81,4,2,2,有,有,有,18000,140,坡道平面,0.0,3000,水費、電費、瓦斯費、網路費及每月管理費3000元整由承租人負擔。無法區分車位面積,RPQNMLPJKHKGFAH97CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、電視機、瓦斯或天然氣、有線電視,社會住宅代管
桃園區,租賃房屋,桃園市桃園區博愛路６７號９樓之６,0.0,,,,1140131,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711030,33.12,1,0,1,有,有,有,7800,236,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費700元整由承租人負擔。,RPRNMLPJKHKGFAH08CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,社會住宅代管
桃園區,租賃房屋,桃園市桃園區朝陽街９號４樓之１２,0.0,,,,1140126,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861117,28.68,1,0,1,有,有,有,7500,262,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費500元整由承租人負擔。,RPVNMLPJKHKGFAH48CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
桃園區,租賃房屋,桃園市桃園區復興路８３號九樓之８,0.0,,,,1140121,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),套房．辦公室,鋼筋混凝土造,0691007,28.81,1,0,1,有,有,有,9000,312,,0.0,0,管理費另計1000元,RPROMLPJKHKGFAH18CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區愛七街８０號四樓,0.0,,,,1140123,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010726,166.07999999999998,3,2,2,有,有,有,26500,175,坡道平面,31.62,3000,管理費另計3500元機車位另計0元,RPUOMLPJKHKGFAH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
觀音區,租賃房屋,桃園市觀音區新富路７６５巷２３號二樓,0.0,,,,1140122,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830530,86.9,2,1,1,有,無,有,8000,92,,0.0,0,,RPSNMLPJKHKGFBH28CC,整棟(戶)出租,無,1140218~1150217,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區龍慈路２３９巷２０號四樓,0.0,,,,1140122,土地0建物1車位0,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890302,78.31,2,2,1,有,有,有,15900,203,,0.0,0,此為（桃園市∕國家住宅及都市更新中心）社會住宅包租代管計畫之物件，評定市價租金為___17668_____元，因選擇（代管）方案須打____9__折且簽約租金無條件捨去至百分位，實際租賃契約金額___15900_____元。」每個月管理費1100元由承租人負擔,RPTNMLPJKHKGFBH38CC,整棟(戶)出租,有,1140206~1150205,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋+車位,桃園市中壢區正大街１０６號十二樓,0.0,,,,1140124,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020805,121.75,2,1,1,有,有,有,16500,171,坡道平面,34.12,1500,社會住宅 管理費1500元 水電費 瓦斯費由承租人負擔續租案件；,RPUNMLPJKHKGFBH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區自忠街２３７號,0.0,,,,1140121,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0691115,76.92,2,1,1,有,無,有,13000,169,,0.0,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPWNMLPJKHKGFBH68CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區領航南路三段２６５號六樓,0.0,,,,1140125,土地0建物1車位0,六層,19,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1080823,154.17000000000002,3,2,2,有,有,有,29558,192,,0.0,0,每月管理費3442元由出租人自付。未租賃車位，建物登記含有車位面積；,RPQOMLPJKHKGFBH18CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
中壢區,租賃房屋,桃園市中壢區自強一路３７號,2298.0,工,,,1140124,土地2建物1車位0,見其他登記事項,1,工廠,廠房、防空避難室,鋼造,0790602,694.26,0,0,0,無,無,無,472500,,,0.0,0,租金總額含稅；含增建或未登記建物；,RPROMLPJKHKGFBH28CC,,無,1140201~1160331,無,,
觀音區,租賃房屋+車位,桃園市觀音區二聖路３１３巷３６號十四樓,0.0,,,,1140127,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110803,127.7,2,1,1,有,有,有,17500,137,坡道平面,37.08,0,機車位一個,RPUOMLPJKHKGFBH58CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區溪洲二街１９巷５號四樓,0.0,,,,1140126,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690312,21.0,4,4,4,有,無,有,11000,524,,0.0,0,,RPOPMLPJKHKGFBH08CC,分租套房,無,1140122~1150121,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
中壢區,租賃房屋,桃園市中壢區八德路５４號５樓,0.0,,,,1140128,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780302,24.49,5,5,5,有,無,有,9000,367,,0.0,0,,RPPPMLPJKHKGFBH18CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
中壢區,租賃房屋,桃園市中壢區慈惠三街３０巷４號３樓,0.0,,,,1140127,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720207,16.15,5,5,5,有,無,有,7500,464,,0.0,0,,RPQPMLPJKHKGFBH28CC,分租套房,無,1140123~1150122,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
中壢區,租賃房屋+車位,桃園市中壢區松義三街７０號九樓,0.0,,,,1140122,土地0建物1車位1,九層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041208,138.13,2,2,1,有,有,有,17500,163,坡道平面,43.03,2000,此為 國家住宅及都市更新中心 社會住宅包租代管計畫之物件，評定市價租金為 17223元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 15500元。另有管理費2500元，由承租人負擔。,RPTPMLPJKHKGFBH58CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區力行北街１２１巷３號３樓,0.0,,,,1140128,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700811,18.0,4,4,4,有,無,有,6500,361,,0.0,0,,RPUPMLPJKHKGFBH68CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
蘆竹區,租賃房屋,桃園市蘆竹區中正路２５號二十樓之３,0.0,,,,1140123,土地0建物1車位0,二十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860122,47.05,1,0,1,有,有,有,10300,219,,0.0,0,管理費另計700元,RPROMLPJKHKGFEH58CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
八德區,租賃房屋,桃園市八德區中山路１２７巷１４號,0.0,,,,1140121,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0740712,120.18,3,1,1,有,無,有,13000,108,,0.0,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPPNMLPJKHKGFFH38CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
八德區,租賃房屋,桃園市八德區建德路１５０號１２樓,10.95,商,,,1140121,土地1建物1車位0,十二層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130913,74.09,1,2,1,有,無,有,16000,216,,0.0,0,多人共同承租2；租金總額含水費；電費；,RPQNMLPJKHKGFFH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
八德區,租賃房屋,桃園市八德區廣隆街１３８巷９號７樓,0.0,,,,1140128,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810717,103.86,2,2,2,有,有,有,16000,154,,0.0,0,,RPRNMLPJKHKGFFH58CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、洗衣機、冰箱,
八德區,租賃房屋+車位,桃園市八德區廣興五街１０１號五樓,0.0,,,,1140121,土地0建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,153.34,3,2,2,有,有,有,23000,186,坡道平面,35.26,1000,管理費另計1000元機車位另計0元,RPSNMLPJKHKGFFH68CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區建國路５０２巷５２號１樓,0.0,,,,1140128,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700515,51.75,1,0,1,有,無,無,14000,271,,0.0,0,,RPTNMLPJKHKGFFH78CC,,無,1140201~1150131,無,,
平鎮區,租賃房屋,桃園市平鎮區中正三路１３１號１４樓,0.0,,,,1140131,土地0建物1車位0,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,184.56,2,1,2,有,有,有,15000,81,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLPJKHKGFGH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區環南路二段２８０號十六樓之１,0.0,,,,1140123,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831111,122.66,2,1,2,有,有,有,16400,134,,0.0,0,管理費另計1600元,RPRNMLPJKHKGFGH68CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區環南路二段２７號８樓之三,0.0,,,,1140129,土地0建物0車位0,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810201,89.54,13,13,13,有,有,有,8500,95,,0.0,0,,RPSNMLPJKHKGFGH78CC,分租套房,有,1140206~1150205,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
龜山區,租賃房屋,桃園市龜山區樂善三路７６號２０樓,0.0,,,,1140121,土地0建物1車位0,二十層,30,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121229,107.44,3,1,2,有,有,有,25000,233,,0.0,0,,RPSNMLPJKHKGFHH88CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區宏昌一街２１之２號４樓,0.0,,,,1140123,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810904,97.16,3,2,1,有,有,有,13500,139,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費1500元整由承租人負擔。,RPQNMLQJKHKGFAH08CC,整棟(戶)出租,有,1140228~1150217,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區春日路１４７７號１０樓,0.0,,,,1140124,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951116,130.83,3,2,2,有,有,有,15000,115,,0.0,0,管理費、水電費、瓦斯費由承租人負擔續租案件；,RPVNMLQJKHKGFAH58CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區大業路一段２１２號８樓,0.0,,,,1140123,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940302,108.74,3,2,2,有,有,有,18100,166,,0.0,0,管理費、機車車位清潔費、水電費、瓦斯費由承租人負擔,RPPOMLQJKHKGFAH08CC,整棟(戶)出租,有,1140202~1150201,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋+車位,桃園市桃園區日光路１５３號十三樓,0.0,,,,1140125,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130105,118.41999999999999,2,1,1,有,有,有,21000,223,坡道平面,28.79,1000,社會住宅,RPQOMLQJKHKGFAH18CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區鎮南街５８-３號４樓,0.0,,,,1140122,土地0建物0車位0,全,4,透天厝,商業用,加強磚造,0580930,17.0,33,0,33,有,無,有,8000,471,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPSOMLQJKHKGFAH38CC,分租套房,無,1140125~1150124,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
觀音區,租賃房屋,桃園市觀音區福壽街１６５號５樓,0.0,,,,1140124,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),工業社區社區住宅,鋼筋混凝土造,1050731,78.7,3,2,2,有,有,有,18000,229,,0.0,0,管理費、水電費、瓦斯費由承租人負擔,RPPOMLQJKHKGFBH18CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區吉林二路１３５巷９號,0.0,,,,1140131,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790423,19.5,6,6,6,有,無,有,9500,487,,0.0,0,,RPQOMLQJKHKGFBH28CC,分租套房,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
